Player ID,Player ID,Season,Average Points,Average Assists,Average Blocks,Average Defensive Rebounds,Average Offensive Rebounds,Average 3PT Attempts,Average 3PT Made,Average 2PT Attempts,Average 2PT Made,Average Free Throw Attempts,Average Free Throws Made,Average Steals per Game,Average Mins per Game,Average Turn Overs per Game
2271,245,2015,6.86,0.61,0.7,2.64,3.1,3.86,1.29,2.6,2.6,0.58,0.38,1.11,20:49,0.68
2272,107,2015,26.89,3.29,1.42,9.06,11.49,3.23,1.08,9.25,9.25,10.2,7.32,1.55,34:33,3.83
2273,325,2015,15.32,2.25,0.85,6.05,8.81,0.01,0.0,6.22,6.22,3.9,2.89,0.91,29:17,1.63
2274,10,2015,10.23,1.68,0.65,4.89,6.09,4.26,1.54,3.65,3.65,1.9,1.4,0.88,28:32,1.46
2275,204,2015,19.73,3.7,0.34,4.2,4.96,5.13,1.79,6.51,6.51,5.96,4.91,1.19,36:09,2.53
2276,172,2015,23.14,4.06,0.36,5.98,6.95,6.99,2.59,7.47,7.47,6.52,5.6,1.88,34:48,3.27
2277,228,2015,19.64,4.72,0.34,2.13,2.96,4.94,1.58,7.43,7.43,3.6,3.19,1.06,31:27,2.34
2278,1941,2015,9.33,0.94,0.11,3.11,3.7,1.88,0.55,3.18,3.18,3.2,2.43,0.36,17:56,0.76
2279,444,2015,7.84,0.76,0.62,5.73,9.0,0.0,0.0,3.01,3.01,2.95,1.82,0.46,27:40,0.74
2280,455,2015,12.8,0.7,1.33,6.05,9.12,0.0,0.0,5.05,5.05,3.55,2.7,0.42,25:56,1.42
2281,48,2015,5.54,0.35,1.62,5.77,7.99,0.01,0.0,1.9,1.9,2.76,1.73,0.23,22:02,0.87
2282,258,2015,19.58,5.06,0.38,3.19,3.88,6.75,2.31,7.13,7.13,3.52,3.0,1.17,35:58,3.4
2283,465,2015,20.85,5.2,0.48,3.72,4.41,6.05,2.25,7.01,7.01,5.41,4.58,1.56,35:37,2.11
2284,1938,2015,1.5,0.17,0.0,0.0,0.0,0.33,0.17,0.33,0.33,0.83,0.67,0.17,2:55,0.33
2285,117,2015,24.28,1.9,2.05,8.15,10.28,1.77,0.57,9.18,9.18,7.05,5.34,1.28,35:28,1.98
2286,255,2015,12.71,1.29,0.43,4.71,6.43,1.0,0.43,4.71,4.71,4.14,2.86,0.43,29:15,1.14
2287,37,2015,17.42,2.95,0.2,2.67,3.42,4.93,1.91,6.53,6.53,3.2,2.45,0.98,31:03,2.04
2288,463,2015,9.77,1.97,0.19,2.13,2.59,3.08,1.1,3.62,3.62,2.01,1.44,1.04,27:35,1.54
2289,1996,2015,4.32,0.65,0.51,3.14,5.06,0.01,0.0,1.83,1.83,1.54,0.66,0.55,12:54,0.97
2290,278,2015,25.05,6.83,0.37,3.43,4.03,8.13,3.05,8.24,8.24,6.19,5.52,0.87,35:40,3.23
2291,30,2015,11.73,1.77,0.15,3.76,4.92,3.24,1.24,4.47,4.47,2.03,1.55,0.62,30:55,0.86
2292,402,2015,9.86,0.77,0.34,2.25,2.53,4.64,1.79,3.7,3.7,0.85,0.67,0.74,23:56,0.63
2293,137,2015,16.22,0.83,1.38,9.91,14.79,0.07,0.02,6.81,6.81,7.23,2.57,1.47,32:54,1.91
2294,393,2015,8.85,1.48,0.13,1.61,1.94,2.76,0.93,3.37,3.37,1.73,1.18,0.72,21:50,0.91
2295,2048,2015,1.47,0.0,0.0,0.89,1.21,0.74,0.16,0.42,0.42,0.53,0.47,0.26,4:26,0.21
2296,357,2015,16.01,3.92,0.75,4.13,4.79,3.92,1.36,5.9,5.9,3.43,2.85,1.61,33:02,2.13
2297,376,2015,11.61,1.6,0.43,3.92,5.21,3.56,1.31,4.52,4.52,1.68,1.27,1.4,30:20,0.93
2298,491,2015,8.74,0.97,0.86,4.34,6.23,0.14,0.01,3.16,3.16,3.18,2.4,0.78,24:17,0.93
2299,273,2015,9.01,1.24,0.79,5.33,7.62,0.09,0.01,3.38,3.38,3.06,2.23,0.49,23:20,1.86
2300,345,2015,11.15,1.82,1.49,5.79,8.09,0.03,0.01,4.57,4.57,3.39,2.0,1.76,29:19,2.36
2301,309,2015,7.81,1.16,0.15,1.68,2.18,2.72,0.99,2.87,2.87,1.51,1.09,0.76,21:13,1.46
2302,81,2015,14.54,1.82,0.22,2.79,3.71,4.86,1.5,5.3,5.3,3.0,2.43,1.45,36:41,1.38
2303,76,2015,10.61,2.31,0.09,1.47,1.75,4.0,1.38,4.09,4.09,1.28,1.05,0.55,21:20,1.25
2304,303,2015,20.83,4.26,0.29,2.65,3.24,5.9,2.46,8.01,8.01,2.83,2.34,1.21,34:44,2.45
2305,475,2015,20.68,2.02,0.57,2.3,3.59,2.35,0.7,7.33,7.33,6.98,5.31,0.96,35:07,2.25
2306,362,2015,14.08,1.71,0.38,3.58,5.2,0.46,0.12,5.83,5.83,3.0,2.3,0.91,31:41,1.53
2307,177,2015,9.22,1.64,0.71,4.53,6.5,1.82,0.54,3.51,3.51,2.47,1.65,0.76,23:53,0.85
2308,420,2015,9.15,3.03,0.3,2.93,4.18,3.95,1.0,3.02,3.02,2.72,2.11,1.49,27:19,1.31
2309,387,2015,11.35,1.78,0.36,8.11,10.23,0.44,0.12,4.42,4.42,3.33,2.38,0.65,28:13,1.84
2310,429,2015,8.45,1.89,0.27,2.19,2.51,4.45,1.45,2.88,2.88,1.62,1.25,0.6,24:46,1.29
2311,459,2015,3.63,0.38,0.33,2.74,3.91,0.59,0.14,1.5,1.5,0.65,0.49,0.35,15:02,0.64
2312,369,2015,10.66,6.4,0.27,2.52,3.58,1.26,0.41,4.36,4.36,2.6,1.53,1.22,29:22,2.42
2313,447,2015,18.33,1.96,1.68,7.67,10.46,1.07,0.37,7.62,7.62,3.35,2.72,0.71,32:01,2.23
2314,405,2015,13.18,3.33,0.16,2.84,3.43,4.63,1.63,4.9,4.9,2.38,1.75,1.16,28:14,2.45
2315,354,2015,17.51,1.23,1.15,4.74,7.04,0.11,0.02,7.49,7.49,3.66,2.51,0.42,30:00,2.34
2316,378,2015,14.28,1.31,1.86,5.47,7.31,3.38,1.13,5.18,5.18,3.33,2.79,0.74,28:25,1.68
2317,208,2015,6.05,1.38,0.22,1.87,2.23,2.43,0.85,2.29,2.29,0.68,0.62,0.49,17:53,1.23
2318,91,2015,7.02,0.56,1.0,3.3,5.33,0.03,0.0,2.89,2.89,1.89,1.23,0.71,21:23,0.7
2319,333,2015,12.82,5.47,0.51,2.94,3.41,3.41,1.09,4.84,4.84,3.07,2.06,0.96,30:24,3.19
2320,243,2015,8.12,1.62,0.16,3.4,4.19,2.81,0.86,3.08,3.08,1.4,1.1,0.75,23:06,1.56
2321,252,2015,7.48,1.21,0.53,3.28,4.14,2.49,0.84,2.65,2.65,1.83,1.33,0.47,21:04,0.72
2322,485,2015,6.44,1.51,0.33,4.13,5.17,1.49,0.41,2.5,2.5,1.5,1.03,0.87,28:37,1.22
2323,88,2016,8.03,1.82,0.49,2.62,3.11,4.05,1.53,2.64,2.64,1.58,1.21,0.82,24:39,0.68
2324,346,2016,14.24,1.52,0.7,6.11,6.54,3.87,1.46,5.48,5.48,2.07,1.81,0.56,26:22,0.94
2325,1168,2016,3.24,0.4,0.2,1.88,1.92,1.72,0.6,1.12,1.12,0.52,0.4,0.16,11:05,0.64
2326,1242,2016,4.15,1.32,0.27,1.23,1.43,2.31,0.99,1.42,1.42,0.39,0.32,0.62,18:26,0.49
2327,1299,2016,1.4,1.1,0.0,1.8,1.9,1.0,0.4,0.45,0.45,0.1,0.1,0.1,7:31,0.65
2328,111,2016,12.29,2.61,0.17,1.37,1.57,3.93,1.41,4.38,4.38,2.48,2.12,0.74,26:18,1.63
2329,94,2016,8.45,0.64,0.51,8.21,11.47,0.0,0.0,3.26,3.26,2.64,1.94,0.7,27:36,1.38
2330,170,2016,12.38,2.34,1.09,6.16,7.83,1.63,0.88,4.73,4.73,2.88,2.03,0.38,25:25,1.27
2331,1364,2016,9.17,1.85,0.23,2.69,3.12,3.31,1.36,3.5,3.5,0.99,0.81,0.46,23:37,0.88
2332,1429,2016,5.19,0.94,0.13,1.83,2.17,2.53,1.0,1.75,1.75,0.85,0.68,0.28,15:52,0.53
2333,342,2016,9.09,0.97,0.58,2.79,4.21,0.13,0.04,3.66,3.66,2.94,1.73,0.84,17:52,1.09
2334,237,2016,26.41,8.73,0.59,7.32,8.64,4.62,1.68,9.95,9.95,7.18,4.84,1.24,37:45,4.09
2335,17,2016,22.42,2.88,0.46,5.08,5.92,5.69,2.04,8.14,8.14,4.93,4.11,0.81,34:17,2.07
2336,461,2016,18.27,3.8,0.68,3.45,4.5,2.42,0.75,6.9,6.9,4.68,3.72,1.43,29:52,2.3
2337,220,2016,13.54,1.41,1.24,8.7,12.7,0.03,0.0,5.24,5.24,5.73,3.05,0.86,29:42,2.3
2338,280,2016,5.12,1.83,0.26,1.62,1.99,0.04,0.01,2.28,2.28,0.79,0.55,0.5,17:41,0.82
2339,195,2016,6.72,2.09,0.11,1.78,1.95,2.72,0.89,2.09,2.09,1.98,1.65,0.66,16:43,0.88
2340,124,2016,7.59,1.32,0.36,4.14,5.27,2.95,0.91,2.93,2.93,1.13,0.82,0.86,26:32,0.77
2341,224,2016,7.55,3.43,0.51,3.33,4.0,2.33,0.84,2.88,2.88,1.34,0.95,1.0,26:17,0.76
2342,1593,2016,2.93,1.81,0.93,6.0,8.07,0.04,0.0,1.41,1.41,0.41,0.11,0.48,21:36,1.59
2343,482,2016,11.17,1.39,0.7,5.41,6.58,4.66,1.63,3.91,3.91,1.97,1.72,0.76,30:11,0.79
2344,1601,2016,10.95,5.63,0.13,2.08,2.3,3.66,1.33,4.11,4.11,1.7,1.41,0.48,25:53,2.16
2345,367,2016,18.1,9.23,0.13,4.33,4.98,4.95,2.03,6.13,6.13,4.26,3.8,1.95,31:29,2.41
2346,155,2016,6.73,2.39,0.28,2.31,2.73,1.8,0.58,2.76,2.76,0.8,0.63,0.83,21:14,1.04
2347,164,2016,9.14,0.61,0.5,3.42,3.92,4.53,1.85,3.22,3.22,1.0,0.85,0.45,18:53,0.72
2348,6,2016,17.26,1.93,1.22,4.88,7.26,0.78,0.32,6.94,6.94,3.76,3.06,0.64,32:25,1.36
2349,1677,2016,5.17,1.96,0.13,2.12,2.25,2.94,0.97,1.71,1.71,0.91,0.78,0.51,18:36,1.16
2350,171,2016,18.73,2.77,0.87,5.17,6.33,3.77,1.4,6.7,6.7,4.6,3.93,1.47,33:45,2.47
2351,140,2016,25.08,4.84,1.6,7.65,8.27,5.03,1.89,8.89,8.89,6.19,5.42,1.06,33:23,2.23
2352,219,2016,14.0,4.96,1.26,5.44,6.84,3.56,1.26,5.57,5.57,1.99,1.59,0.76,32:15,1.69
2353,104,2016,20.51,6.28,0.28,3.04,3.49,6.07,2.48,6.72,6.72,5.33,4.58,1.33,33:12,2.26
2354,188,2016,9.25,1.17,0.19,2.54,3.1,2.8,0.77,3.19,3.19,2.43,2.1,0.54,22:13,1.09
2355,1764,2016,4.52,1.18,0.24,1.63,2.02,1.44,0.33,1.79,1.79,0.83,0.61,0.74,15:37,0.67
2356,1768,2016,6.75,0.54,0.71,1.68,2.79,0.04,0.0,2.96,2.96,1.25,0.82,0.39,15:57,0.36
2357,1771,2016,5.04,2.24,0.8,5.24,8.76,0.02,0.0,2.15,2.15,1.7,0.74,0.65,22:03,1.26
2358,1775,2016,6.24,1.5,0.56,2.83,3.54,1.5,0.46,2.48,2.48,0.96,0.81,0.28,14:45,0.91
2359,401,2016,18.03,4.42,0.27,2.81,3.84,0.94,0.2,7.19,7.19,3.95,3.45,0.69,32:31,2.3
2360,39,2016,9.43,0.95,0.48,2.73,3.45,0.77,0.32,3.86,3.86,1.88,1.39,0.48,16:41,1.18
2361,472,2016,31.58,10.37,0.38,8.98,10.67,7.2,2.47,10.17,10.17,10.37,8.77,1.63,34:35,5.41
2362,285,2016,19.03,1.93,0.35,8.63,11.1,6.48,2.42,6.17,6.17,4.92,4.28,0.88,31:24,2.03
2363,167,2016,18.17,2.14,0.24,4.54,5.16,5.14,2.0,5.32,5.32,6.14,5.54,0.63,33:52,1.3
2364,178,2016,16.23,2.51,0.55,2.29,2.68,8.81,3.28,5.49,5.49,2.33,1.96,0.64,30:58,1.61
2365,21,2016,7.9,2.68,0.01,1.31,1.5,3.51,1.22,2.5,2.5,2.06,1.68,0.4,19:43,1.15
2366,283,2016,20.52,2.35,1.65,3.76,5.37,5.16,1.79,7.4,7.4,4.85,3.93,0.51,29:37,2.45
2367,189,2016,21.57,4.92,0.36,6.31,8.15,1.85,0.62,7.85,7.85,6.9,5.25,0.93,34:02,2.33
2368,192,2016,29.09,11.2,0.47,6.96,8.14,9.33,3.23,8.32,8.32,10.88,9.21,1.49,36:22,5.73
2369,150,2016,10.28,3.1,0.23,3.1,3.43,2.95,1.05,3.75,3.75,2.3,1.73,0.88,19:42,1.53
2370,404,2016,11.15,9.09,0.13,3.16,4.07,2.61,0.8,3.48,3.48,3.8,3.39,1.71,32:55,2.6
2371,115,2016,25.3,6.63,0.22,3.7,4.47,9.99,4.1,8.54,8.54,4.58,4.11,1.8,33:23,3.03
2372,1851,2016,1.71,0.0,0.0,0.86,2.0,0.0,0.0,0.71,0.71,0.29,0.29,0.14,6:39,0.57
2373,125,2016,27.3,3.92,0.18,4.27,5.22,1.68,0.45,9.74,9.74,8.74,7.36,1.05,35:24,2.43
2374,1860,2016,7.12,4.88,0.05,2.06,2.42,3.11,0.98,2.37,2.37,1.88,1.41,0.86,22:14,1.58
2375,451,2016,9.02,3.15,0.37,3.25,3.8,1.82,0.48,3.62,3.62,1.58,1.31,0.82,25:30,1.54
2376,153,2016,9.52,1.12,0.8,4.26,6.1,0.2,0.06,4.06,4.06,2.18,1.34,0.9,23:42,1.2
2377,245,2016,2.74,0.34,0.44,2.28,2.66,1.74,0.43,1.07,1.07,0.25,0.16,0.43,11:54,0.26
2378,107,2016,26.97,4.61,1.29,8.92,11.03,5.04,1.82,8.99,8.99,9.31,7.18,1.39,34:14,3.74
2379,325,2016,11.74,2.31,0.47,4.51,6.57,0.05,0.0,4.78,4.78,2.95,2.19,1.14,22:30,1.73
2380,10,2016,8.72,1.62,0.72,6.13,7.39,3.48,1.15,3.0,3.0,2.23,1.57,0.98,29:03,1.54
2381,204,2016,21.93,3.45,0.27,4.73,5.4,5.12,2.04,7.47,7.47,5.88,4.96,1.0,34:27,1.92
2382,172,2016,23.67,3.35,0.36,5.79,6.56,6.61,2.6,8.29,8.29,4.99,4.48,1.59,35:51,2.93
2383,228,2016,25.22,5.81,0.33,2.47,3.19,6.13,2.46,9.32,9.32,4.56,4.13,1.15,35:03,2.5
2384,1941,2016,6.08,0.56,0.14,2.22,2.6,1.94,0.6,2.16,2.16,1.78,1.16,0.28,16:05,0.56
2385,444,2016,8.08,0.99,1.08,5.5,9.17,0.04,0.0,3.36,3.36,2.73,1.36,0.5,29:57,0.82
2386,455,2016,11.99,0.71,0.79,6.66,9.49,0.03,0.01,4.89,4.89,2.71,2.2,0.46,25:49,1.33
2387,48,2016,5.96,0.91,1.12,5.06,7.0,0.0,0.0,2.21,2.21,2.89,1.54,0.31,22:08,1.17
2388,258,2016,11.02,2.41,0.09,1.72,2.19,2.57,0.83,3.87,3.87,2.85,2.44,0.5,21:06,1.63
2389,465,2016,23.16,5.49,0.28,3.33,3.9,7.62,3.04,8.14,8.14,4.54,3.85,1.08,34:40,2.13
2390,117,2016,27.99,2.09,2.23,9.49,11.79,1.79,0.53,10.27,10.27,8.63,6.92,1.25,36:06,2.41
2391,255,2016,9.17,1.41,0.95,5.05,6.98,0.11,0.01,3.64,3.64,2.4,1.88,1.0,29:00,0.69
2392,37,2016,23.1,3.47,0.27,2.43,3.12,7.17,2.9,8.27,8.27,4.44,3.66,1.08,34:51,2.03
2393,463,2016,15.85,4.35,0.43,2.93,3.33,4.67,1.85,6.11,6.11,2.76,1.78,0.91,30:05,2.24
2394,1996,2016,5.02,0.65,0.19,2.9,4.65,0.02,0.0,2.19,2.19,1.38,0.65,0.54,11:40,0.96
2395,278,2016,26.99,5.87,0.27,4.29,4.91,7.72,2.85,8.81,8.81,7.27,6.51,0.91,35:54,2.63
2396,30,2016,19.22,1.47,0.19,3.81,4.99,2.81,0.99,7.58,7.58,3.56,3.06,0.82,35:29,1.29
2397,402,2016,11.0,1.13,0.42,2.41,2.64,5.01,1.82,4.18,4.18,0.99,0.82,1.12,25:03,0.87
2398,137,2016,13.64,1.11,1.1,9.51,13.77,0.09,0.02,5.96,5.96,4.38,1.69,1.53,29:44,1.88
2399,393,2016,12.01,2.76,0.14,1.91,2.18,4.04,1.5,4.36,4.36,2.58,1.78,0.65,27:45,1.55
2400,2048,2016,5.0,0.52,0.13,2.3,3.39,2.09,0.57,1.65,1.65,1.57,1.13,0.22,11:29,0.52
2401,357,2016,15.93,2.63,0.31,3.76,4.34,5.25,1.9,6.15,6.15,2.3,1.73,1.16,33:10,1.78
2402,376,2016,13.44,1.51,0.53,4.95,6.43,4.26,1.85,5.18,5.18,1.49,1.24,1.45,32:33,0.55
2403,491,2016,10.31,1.6,0.94,4.35,6.53,0.02,0.0,4.08,4.08,3.16,2.15,1.0,27:49,1.05
2404,273,2016,7.96,0.57,1.27,4.6,6.62,0.16,0.04,2.99,2.99,2.7,1.95,0.49,20:15,1.32
2405,345,2016,8.73,0.98,0.98,3.94,5.76,0.02,0.0,3.61,3.61,2.18,1.51,1.27,20:31,1.0
2406,309,2016,8.11,0.84,0.1,1.8,2.11,2.79,1.07,2.95,2.95,1.52,1.15,0.48,19:16,1.02
2407,81,2016,13.78,2.54,0.16,2.54,3.26,5.75,2.01,4.87,4.87,2.43,2.03,1.17,33:16,1.13
2408,76,2016,5.0,1.75,0.09,0.7,0.82,1.23,0.54,2.04,2.04,0.51,0.39,0.19,12:19,0.84
2409,303,2016,22.96,3.56,0.53,2.86,3.61,5.49,2.31,8.65,8.65,3.68,3.35,0.9,34:56,2.15
2410,475,2016,23.57,2.3,0.37,2.76,4.0,3.52,1.26,8.65,8.65,6.61,5.02,1.0,37:10,2.28
2411,362,2016,20.1,2.78,0.43,4.61,6.16,3.49,1.27,7.82,7.82,4.27,3.18,0.98,33:52,1.82
2412,145,2016,20.23,2.13,2.45,5.87,7.84,3.16,1.16,6.45,6.45,7.87,6.16,0.87,25:21,3.77
2413,177,2016,12.74,1.88,0.5,3.61,5.06,3.34,0.96,4.91,4.91,2.71,1.95,0.81,28:43,1.11
2414,151,2016,6.24,1.68,0.18,1.55,2.0,2.26,0.67,2.35,2.35,1.11,0.88,0.32,18:36,1.21
2415,420,2016,10.57,4.61,0.43,2.87,3.86,4.2,1.19,3.41,3.41,3.16,2.57,1.58,30:22,2.01
2416,387,2016,13.18,3.57,0.5,6.57,8.59,0.85,0.23,5.09,5.09,3.81,2.76,0.66,28:48,2.34
2417,429,2016,9.45,2.35,0.4,2.56,2.83,4.49,1.65,3.14,3.14,1.88,1.53,0.56,27:20,1.6
2418,459,2016,4.42,0.42,0.36,3.46,5.23,0.27,0.09,1.76,1.76,1.27,0.81,0.41,17:06,0.86
2419,369,2016,12.76,6.45,0.49,3.63,4.72,1.78,0.49,5.24,5.24,2.57,1.78,1.07,29:25,2.17
2420,447,2016,25.13,2.68,1.26,8.67,12.28,3.35,1.23,9.78,9.78,5.22,4.34,0.68,36:57,2.59
2421,405,2016,15.62,4.81,0.25,3.02,3.51,6.1,2.14,5.57,5.57,2.98,2.33,1.38,28:44,2.79
2422,354,2016,11.8,1.16,0.98,3.18,4.8,0.0,0.0,4.84,4.84,3.16,2.12,0.4,22:40,1.82
2423,378,2016,18.12,1.47,1.95,5.52,7.2,4.76,1.7,6.71,6.71,3.82,3.0,0.71,32:47,1.79
2424,208,2016,4.88,0.95,0.23,1.94,2.25,2.22,0.66,1.8,1.8,0.77,0.62,0.46,14:46,0.89
2425,91,2016,8.15,1.07,0.59,3.39,4.52,0.03,0.0,3.4,3.4,2.01,1.35,0.71,18:56,0.92
2426,333,2016,10.96,3.95,0.24,2.71,3.24,3.24,1.02,3.78,3.78,3.04,2.38,0.75,25:33,2.24
2427,243,2016,4.4,1.36,0.31,1.99,2.45,2.0,0.58,1.68,1.68,0.69,0.47,0.73,17:48,0.92
2428,252,2016,11.65,2.16,0.45,3.72,4.48,4.72,1.55,4.27,4.27,2.08,1.57,0.61,26:03,1.01
2429,485,2016,10.89,3.67,0.33,3.94,5.22,1.94,0.39,4.44,4.44,2.61,1.61,1.44,34:44,1.83
2430,227,2016,9.37,2.1,0.46,3.24,4.0,2.37,0.7,3.49,3.49,2.71,1.68,0.63,28:51,1.47
2431,70,2016,6.6,0.82,0.23,2.24,2.82,1.72,0.59,2.46,2.46,1.59,1.09,0.45,17:11,0.87
2432,43,2016,3.4,0.53,0.51,1.86,2.4,2.35,0.65,1.33,1.33,0.26,0.09,0.23,13:20,0.74
2433,139,2016,3.76,2.41,0.46,1.82,2.13,0.94,0.27,1.51,1.51,0.76,0.46,1.0,17:05,1.14
2434,210,2016,10.56,1.48,0.11,2.85,3.28,4.62,1.8,3.99,3.99,0.93,0.78,0.46,23:01,1.23
2435,335,2016,9.89,2.07,0.29,2.11,2.61,4.2,1.4,3.6,3.6,1.46,1.29,0.62,21:31,1.38
2436,97,2016,9.18,0.73,0.85,3.07,4.24,2.73,0.88,3.46,3.46,2.21,1.38,0.82,21:15,1.32
2437,373,2016,3.06,0.22,0.37,1.61,3.06,0.0,0.0,1.24,1.24,1.06,0.57,0.31,11:36,0.54
2438,295,2016,3.96,0.4,0.46,1.3,2.0,1.3,0.49,1.46,1.46,0.86,0.56,0.18,9:51,0.3
2439,88,2017,5.4,1.19,0.45,2.24,2.55,2.84,0.98,1.97,1.97,0.64,0.48,0.72,17:41,0.62
2440,346,2017,12.04,1.56,0.58,5.4,5.69,4.38,1.79,4.49,4.49,1.4,1.26,0.56,24:40,0.66
2441,1242,2017,3.25,1.16,0.25,0.84,0.94,2.25,0.78,1.16,1.16,0.18,0.16,0.82,15:57,0.49
2442,111,2017,10.28,2.31,0.11,0.98,1.24,3.93,1.3,3.85,3.85,1.41,1.28,0.5,20:39,1.19
2443,94,2017,6.52,1.15,0.59,6.17,9.09,0.0,0.0,2.63,2.63,2.02,1.26,0.35,25:00,1.28
2444,170,2017,10.06,3.09,1.03,6.36,8.04,1.56,0.56,3.73,3.73,2.71,2.05,0.31,23:31,1.4
2445,1364,2017,6.76,1.51,0.13,2.87,3.13,2.64,0.73,2.65,2.65,0.82,0.73,0.33,21:54,0.89
2446,342,2017,6.54,0.87,0.27,2.35,3.38,0.04,0.0,2.62,2.62,2.06,1.31,0.54,14:35,0.73
2447,237,2017,27.45,9.11,0.87,7.46,8.65,4.95,1.82,10.45,10.45,6.48,4.73,1.41,36:53,4.23
2448,17,2017,16.17,1.32,0.63,4.95,5.81,6.08,2.17,6.05,6.05,2.47,1.9,0.6,32:03,1.27
2449,461,2017,11.42,3.4,0.7,3.01,3.76,1.66,0.48,4.46,4.46,2.82,2.01,0.91,22:55,2.09
2450,220,2017,16.63,1.3,1.62,9.35,12.49,0.09,0.01,6.25,6.25,7.19,4.12,0.59,30:24,2.57
2451,1559,2017,4.38,0.31,0.96,2.81,4.62,0.0,0.0,1.85,1.85,0.85,0.69,0.31,13:35,0.5
2452,280,2017,5.55,1.97,0.3,1.39,1.85,0.07,0.0,2.42,2.42,0.86,0.7,0.49,15:54,0.82
2453,195,2017,8.38,2.14,0.17,1.62,1.79,3.2,1.11,2.63,2.63,2.39,2.0,0.66,18:52,1.07
2454,124,2017,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,13:08,1.0
2455,224,2017,6.0,3.28,0.59,3.06,3.84,1.83,0.52,2.31,2.31,1.36,0.86,0.84,25:21,1.05
2456,1593,2017,1.5,0.63,0.54,2.17,3.25,0.0,0.0,0.71,0.71,0.08,0.08,0.17,9:01,0.79
2457,482,2017,9.54,1.23,0.49,3.79,4.74,3.91,1.62,3.31,3.31,1.58,1.31,0.72,25:42,0.85
2458,367,2017,18.64,7.88,0.24,4.76,5.4,6.53,2.48,6.33,6.33,3.81,3.5,1.66,31:50,2.21
2459,155,2017,6.89,2.48,0.2,1.6,1.9,2.8,0.99,2.73,2.73,0.54,0.44,0.6,16:38,0.93
2460,164,2017,4.98,0.72,0.25,2.32,2.55,2.17,0.74,1.96,1.96,0.36,0.32,0.34,13:06,0.4
2461,6,2017,23.13,2.03,1.2,5.19,8.47,1.23,0.36,9.16,9.16,5.32,4.45,0.57,33:26,1.48
2462,171,2017,11.49,1.28,0.67,3.77,5.11,2.07,0.65,4.44,4.44,2.54,1.96,0.81,21:35,1.37
2463,140,2017,26.35,5.38,1.75,6.37,6.82,6.07,2.54,9.26,9.26,5.94,5.28,0.74,34:11,3.04
2464,219,2017,12.88,4.71,1.08,5.94,7.38,3.14,1.35,5.11,5.11,1.67,1.31,0.6,31:37,1.83
2465,104,2017,17.08,4.08,0.25,2.25,2.25,6.42,2.0,5.33,5.33,5.5,4.42,1.0,31:06,1.5
2466,188,2017,10.85,1.27,0.44,2.38,3.15,2.18,0.68,3.78,3.78,3.0,2.6,0.53,23:26,0.96
2467,1764,2017,5.28,0.9,0.19,1.54,2.14,1.53,0.43,1.97,1.97,1.25,0.9,1.1,16:47,0.68
2468,1768,2017,4.96,0.46,0.93,2.21,3.39,0.0,0.0,2.11,2.11,1.18,0.75,0.46,13:36,0.29
2469,1771,2017,1.71,0.57,0.29,1.14,2.0,0.0,0.0,0.71,0.71,0.57,0.29,0.29,5:44,0.57
2470,401,2017,8.36,1.48,0.16,0.88,1.4,1.2,0.28,3.24,3.24,1.84,1.6,0.28,16:46,1.4
2471,39,2017,13.19,1.66,0.58,4.28,5.59,1.16,0.46,5.53,5.53,2.15,1.68,0.49,22:20,1.93
2472,472,2017,25.35,10.25,0.25,8.15,10.05,4.08,1.21,9.46,9.46,7.08,5.21,1.84,36:25,4.76
2473,285,2017,17.61,1.75,0.41,7.54,9.25,5.59,2.32,5.66,5.66,4.51,3.97,0.73,27:59,1.53
2474,167,2017,15.29,1.95,0.48,4.38,4.81,5.29,1.71,4.86,4.86,4.14,3.86,0.62,31:57,1.24
2475,178,2017,18.01,2.23,0.39,2.1,2.46,8.81,3.16,6.01,6.01,3.49,2.83,0.64,31:13,1.88
2476,21,2017,10.21,3.83,0.0,1.73,2.13,3.63,1.52,3.25,3.25,2.52,2.19,0.72,23:28,1.64
2477,283,2017,12.99,1.7,1.32,2.97,3.97,4.39,1.51,4.99,4.99,2.14,1.5,0.41,23:26,1.32
2478,189,2017,21.41,5.76,0.31,6.12,7.38,5.55,1.91,7.52,7.52,5.69,4.47,0.69,33:57,2.84
2479,192,2017,30.43,8.75,0.69,4.83,5.4,10.03,3.68,9.04,9.04,10.1,8.67,1.75,35:25,4.38
2480,150,2017,19.42,5.17,0.33,4.25,5.1,5.5,2.19,7.04,7.04,4.02,3.15,1.1,30:54,2.25
2481,404,2017,13.09,5.32,0.14,3.99,4.56,3.55,1.25,4.49,4.49,3.3,2.86,1.57,29:16,2.69
2482,115,2017,26.39,6.08,0.16,4.41,5.12,9.82,4.16,8.39,8.39,5.92,5.45,1.57,31:58,3.0
2483,125,2017,23.0,5.21,0.28,3.2,3.94,3.59,1.11,8.06,8.06,6.99,5.76,1.06,33:53,2.19
2484,1860,2017,5.21,3.14,0.29,1.86,2.21,2.36,0.64,1.93,1.93,0.71,0.71,0.43,14:39,1.29
2485,451,2017,8.22,2.19,0.37,2.71,3.09,1.67,0.53,3.27,3.27,1.35,1.15,0.59,25:44,1.25
2486,153,2017,12.26,1.32,1.06,4.6,7.17,0.82,0.18,5.13,5.13,2.79,1.82,0.7,27:57,1.14
